Claim_ID,Policy_ID,Customer_ID,Accident_Date,FNOL_Date,Claim_Type,Estimated_Claim_Amount,Ultimate_Claim_Amount,Settlement_Date,Traffic_Condition,Weather_Condition
CLM_142350,POL_116232,CUST_76652,2023-04-26,2023-04-27,collision,8558.24,9986.32,2023-06-16,Low,Snowy
CLM_142351,POL_116232,CUST_76652,2020-09-27,2020-10-11,theft,18444.28,20324.84,2020-12-07,Moderate,Snowy
CLM_142352,POL_116233,CUST_91201,2020-08-22,2020-08-24,collision,15923.15,14616.98,2020-10-22,Low,Snowy
CLM_142353,POL_116234,CUST_93298,2022-10-03,2022-10-04,fire,36247.06,32501.65,2023-02-09,Low,Clear
CLM_142354,POL_116235,CUST_97392,2023-07-18,2023-07-19,animal_collision,3579.26,3569.96,2023-09-02,Moderate,Rainy
CLM_142355,POL_116236,CUST_22469,2022-12-08,2022-12-11,collision,8488.87,7666.5,2023-02-17,High,Stormy
CLM_142356,POL_116237,CUST_17618,2023-06-13,2023-06-14,vandalism,1113.98,1100.0,2023-07-23,Moderate,Snowy
CLM_142357,POL_116238,CUST_73470,2022-01-13,2022-01-14,theft,26943.56,18414.47,2022-03-10,High,Snowy
CLM_142358,POL_116239,CUST_30124,2021-11-14,2021-11-16,vandalism,3225.32,2865.34,2021-12-30,Low,Rainy
CLM_142359,POL_116240,CUST_39071,2024-12-10,2024-12-15,collision,9709.38,9740.71,2025-03-02,Moderate,Foggy
CLM_142360,POL_116241,CUST_23011,2020-12-10,2020-12-15,theft,21976.81,30206.21,2021-02-10,Moderate,Rainy
CLM_142361,POL_116242,CUST_50177,2023-11-19,2023-11-21,bodily_injury,208489.47,120000.0,2024-03-10,Moderate,Foggy
CLM_142362,POL_116243,CUST_37245,2021-02-07,2021-02-09,bodily_injury,47298.05,94596.1,2021-12-23,Low,Foggy
CLM_142363,POL_116243,CUST_37245,2021-03-07,2021-03-08,collision,4294.55,4146.0,2021-04-23,Moderate,Rainy
CLM_142364,POL_116244,CUST_39628,2020-12-17,2020-12-21,theft,19854.32,35000.0,2021-03-03,Moderate,Rainy
CLM_142365,POL_116245,CUST_33778,2022-04-03,2022-04-17,collision,7688.97,5655.44,2022-06-30,Moderate,Stormy
CLM_142366,POL_116245,CUST_33778,2020-10-10,2020-10-11,collision,14560.69,15000.0,2021-01-02,Moderate,Clear
CLM_142367,POL_116246,CUST_88757,2020-07-26,2020-07-28,animal_collision,4404.5,5060.41,2020-09-03,,Stormy
CLM_142368,POL_116247,CUST_01961,2020-09-15,2020-09-22,theft,12790.41,14001.4,2020-11-07,Moderate,Clear
CLM_142369,POL_116248,CUST_67516,2022-10-09,2022-10-09,theft,47623.79,50050.0,2022-11-30,Moderate,Snowy
CLM_142370,POL_116249,CUST_73174,2024-07-08,2024-08-07,collision,11446.02,14587.42,2024-09-28,Moderate,Rainy
CLM_142371,POL_116250,CUST_59538,2021-04-01,2021-04-04,collision,3409.0,3900.0,2021-06-28,Low,Snowy
CLM_142372,POL_116251,CUST_39373,2021-11-18,2021-11-19,collision,21535.94,19800.0,2021-12-30,High,Rainy
CLM_142373,POL_116252,CUST_06621,2022-05-31,2022-06-01,collision,3148.7,3000.0,2022-08-24,Moderate,Foggy
CLM_142374,POL_116253,CUST_57916,2020-05-09,2020-05-11,collision,6975.35,8566.92,2020-06-19,High,Rainy
CLM_142375,POL_116254,CUST_41886,2024-09-29,2024-09-30,fire,17979.87,16642.56,2024-12-19,Moderate,Rainy
CLM_142376,POL_116255,CUST_32060,2024-10-09,2024-10-09,glass,1334.48,1223.59,2024-10-16,High,Clear
CLM_142377,POL_116255,CUST_32060,2021-09-09,2021-09-11,collision,14435.4,19500.0,2021-12-04,,Clear
CLM_142378,POL_116256,CUST_50169,2022-03-03,2022-03-04,theft,25822.33,35000.0,2022-06-01,Severe,Rainy
CLM_142379,POL_116257,CUST_29688,2024-11-25,2024-11-26,glass,1980.16,,2024-12-05,High,Snowy
CLM_142380,POL_116258,CUST_10396,2022-12-11,2022-12-13,fire,14454.18,11000.0,2023-02-17,Moderate,Foggy
CLM_142381,POL_116258,CUST_10396,2023-04-19,2023-04-21,collision,9590.61,12601.13,2023-06-28,High,Rainy
CLM_142382,POL_116258,CUST_10396,2023-02-12,2023-02-13,collision,3985.45,3300.0,2023-04-09,Moderate,Snowy
CLM_142383,POL_116259,CUST_63968,2020-05-09,2020-05-12,fire,67810.82,50000.0,2020-08-29,High,Stormy
CLM_142384,POL_116260,CUST_39859,2021-06-22,2021-06-24,collision,16027.89,18000.0,2021-09-17,Low,Rainy
CLM_142385,POL_116260,CUST_39859,2024-04-26,2024-04-27,bodily_injury,98415.58,52686.85,2025-03-18,High,Snowy
CLM_142386,POL_116261,CUST_28799,2023-12-27,2024-01-01,theft,19938.46,16378.31,2024-02-28,Moderate,Rainy
CLM_142387,POL_116262,CUST_06981,2020-11-20,2020-11-21,collision,19481.54,,2021-02-06,High,Clear
CLM_142388,POL_116263,CUST_44660,2020-03-06,2020-03-07,collision,5991.19,7632.76,2020-05-14,Moderate,Foggy
CLM_142389,POL_116263,CUST_44660,2024-08-27,2024-08-28,theft,23616.0,31500.0,2024-12-14,Severe,Foggy
CLM_142390,POL_116263,CUST_44660,2020-09-12,2020-09-16,animal_collision,2131.49,1800.0,2020-11-02,Moderate,Rainy
CLM_142391,POL_116264,CUST_48876,2022-02-24,2022-03-10,collision,13644.74,11122.35,2022-05-18,Moderate,Snowy
CLM_142392,POL_116265,CUST_94891,2022-03-09,2022-03-10,collision,14095.6,9947.68,2022-06-03,High,Foggy
CLM_142393,POL_116266,CUST_28615,2024-11-26,2024-11-29,theft,4911.86,9823.72,2025-03-11,Moderate,Stormy
CLM_142394,POL_116267,CUST_25133,2024-07-22,2024-08-05,theft,28085.8,22655.95,2024-11-04,Low,Clear
CLM_142395,POL_116268,CUST_01928,2024-09-21,2024-09-22,theft,41387.4,30042.67,2024-11-14,Moderate,Snowy
CLM_142396,POL_116268,CUST_01928,2020-01-13,2020-01-16,theft,11324.52,8000.0,2020-04-11,Moderate,Foggy
CLM_142397,POL_116269,CUST_87908,2020-10-23,2020-10-26,vandalism,7992.0,6547.97,2020-11-10,Low,Rainy
CLM_142398,POL_116270,CUST_34391,2023-01-23,2023-01-24,collision,7781.89,9109.63,2023-03-29,Low,Stormy
CLM_142399,POL_116271,CUST_92572,2020-06-05,2020-06-06,collision,5654.49,5070.0,2020-08-14,High,Snowy
CLM_142400,POL_116272,CUST_64465,2020-09-18,2020-09-20,collision,17299.88,25458.78,2020-12-14,Moderate,
CLM_142401,POL_116273,CUST_71960,2024-06-12,2024-06-14,collision,4279.28,5777.06,2024-09-11,Low,Rainy
CLM_142402,POL_116274,CUST_72318,2021-09-10,2021-09-24,theft,30320.41,31500.0,2021-12-03,Low,Snowy
CLM_142403,POL_116275,CUST_39214,2020-04-19,2020-04-20,fire,24013.23,14285.23,2020-09-26,Low,Rainy
CLM_142404,POL_116276,CUST_37752,2022-04-09,2022-05-09,theft,26041.18,39641.74,2022-06-26,Moderate,Foggy
CLM_142405,POL_116277,CUST_89493,2020-05-16,2020-05-18,theft,51848.43,46200.0,2020-09-11,Low,Rainy
CLM_142406,POL_116277,CUST_89493,2024-08-02,2024-08-02,collision,18849.64,13822.96,2024-10-18,Severe,Snowy
CLM_142407,POL_116278,CUST_31911,2024-11-01,2024-11-02,collision,3031.29,3928.3,2025-01-09,Severe,Clear
CLM_142408,POL_116279,CUST_98367,2022-02-20,2022-02-21,theft,14027.57,27644.54,2022-04-27,Low,Foggy
CLM_142409,POL_116280,CUST_12395,2024-03-27,2024-03-27,bodily_injury,192137.15,130000.0,2024-08-26,Low,Rainy
CLM_142410,POL_116281,CUST_56222,2022-05-10,2022-05-11,bodily_injury,53843.31,86522.86,2022-12-18,Moderate,Rainy
CLM_142411,POL_116282,CUST_99890,2022-10-26,2022-10-26,bodily_injury,49822.45,56892.95,2023-07-18,Moderate,Rainy
CLM_142412,POL_116283,CUST_57550,2024-01-23,2024-02-22,fire,24885.59,24349.2,2024-07-09,Moderate,Foggy
CLM_142413,POL_116284,CUST_35260,2021-07-15,2021-08-14,collision,17592.97,16500.0,2021-09-15,Moderate,Rainy
CLM_142414,POL_116284,CUST_35260,2023-12-14,2023-12-15,animal_collision,4308.09,5367.09,2024-01-18,Moderate,Rainy
CLM_142415,POL_116285,CUST_76446,2021-01-26,2021-01-27,animal_collision,8042.48,5213.1,2021-03-14,Moderate,Clear
CLM_142416,POL_116285,CUST_76446,2024-06-24,2024-07-24,collision,24465.87,23400.0,2024-10-12,Low,Foggy
CLM_142417,POL_116286,CUST_98109,2023-01-01,2023-01-04,collision,5862.61,7336.07,2023-02-11,High,Stormy
CLM_142418,POL_116287,CUST_40537,2020-02-12,2020-02-13,theft,35567.55,31500.0,2020-05-24,Moderate,Rainy
CLM_142419,POL_116288,CUST_02162,2022-09-21,2022-09-24,animal_collision,2650.74,2600.0,2022-11-20,Low,Rainy
CLM_142420,POL_116289,CUST_89892,2023-01-22,2023-01-29,collision,20476.17,19500.0,2023-03-30,High,Clear
CLM_142421,POL_116290,CUST_66087,2024-08-02,2024-08-16,vandalism,4726.35,4536.18,2024-09-28,Severe,Rainy
CLM_142422,POL_116291,CUST_35046,2024-02-14,2024-02-15,vandalism,1719.16,1680.37,2024-03-08,Moderate,Stormy
CLM_142423,POL_116292,CUST_79371,2020-12-28,2020-12-28,glass,1041.54,1163.87,2021-01-11,Moderate,Snowy
CLM_142424,POL_116293,CUST_16956,2022-05-22,2022-05-24,collision,5548.49,4462.9,2022-06-25,Low,Rainy
CLM_142425,POL_116294,CUST_64722,2024-03-27,2024-03-27,theft,4745.5,8000.0,2024-07-09,Moderate,Foggy
CLM_142426,POL_116294,CUST_64722,2021-11-09,2021-11-11,glass,1925.74,2000.0,2021-11-22,Moderate,Stormy
CLM_142427,POL_116294,CUST_64722,2022-05-09,2022-05-10,collision,5164.81,4650.24,2022-06-24,Low,Rainy
CLM_142428,POL_116295,CUST_47818,2021-09-14,2021-09-16,theft,36020.55,38500.0,2021-11-15,High,Clear
CLM_142429,POL_116296,CUST_31413,2020-07-14,2020-07-16,collision,4633.71,5292.76,2020-09-24,Moderate,Snowy
CLM_142430,POL_116297,CUST_53711,2023-02-08,2023-02-10,animal_collision,3147.18,3945.65,2023-03-30,Moderate,
CLM_142431,POL_116297,CUST_53711,2021-05-26,2021-05-27,fire,23880.04,15527.09,2021-08-14,High,Snowy
CLM_142432,POL_116298,CUST_87415,2024-07-01,2024-07-03,vandalism,4123.23,5000.0,2024-07-28,Moderate,Snowy
CLM_142433,POL_116299,CUST_81092,2022-01-23,2022-01-23,theft,24945.23,19091.75,2022-04-19,Moderate,Rainy
CLM_142434,POL_116299,CUST_81092,2024-09-25,2024-09-30,collision,10892.84,8389.75,2024-12-15,Low,Foggy
CLM_142435,POL_116300,CUST_91641,2022-09-22,2022-09-22,theft,52379.54,38500.0,2023-01-16,High,Rainy
CLM_142436,POL_116301,CUST_94232,2024-07-10,2024-07-24,collision,4601.06,4816.83,2024-08-24,Severe,Clear
CLM_142437,POL_116302,CUST_16758,2022-03-17,2022-03-19,collision,3599.69,4290.0,2022-05-12,High,Snowy
CLM_142438,POL_116303,CUST_71004,2020-12-06,2020-12-06,collision,17567.92,11837.41,2021-02-24,Low,Rainy
CLM_142439,POL_116304,CUST_92090,2020-04-13,2020-04-13,collision,14550.8,18000.0,2020-05-16,Moderate,Stormy
CLM_142440,POL_116305,CUST_78754,2024-08-14,2024-08-15,collision,17803.11,18000.0,2024-11-04,High,Rainy
CLM_142441,POL_116306,CUST_56234,2021-01-12,2021-01-13,bodily_injury,26601.66,53203.33,2021-07-14,Moderate,Rainy
CLM_142442,POL_116307,CUST_78273,2020-02-27,2020-02-28,glass,1810.82,2038.39,2020-03-13,Low,Foggy
CLM_142443,POL_116308,CUST_12445,2024-11-24,2024-11-25,glass,648.4,599.04,2024-12-07,Severe,Snowy
CLM_142444,POL_116308,CUST_12445,2022-09-10,2022-10-10,collision,5465.05,4703.64,2022-11-13,Low,Foggy
CLM_142445,POL_116308,CUST_12445,2023-06-13,2023-06-14,collision,10304.0,11818.5,2023-08-19,,Rainy
CLM_142446,POL_116309,CUST_49886,2021-03-11,2021-03-18,theft,64871.65,38500.0,2021-05-29,Moderate,Rainy
CLM_142447,POL_116310,CUST_70324,2021-01-22,2021-01-24,collision,2831.11,5662.21,2021-02-27,Moderate,Snowy
CLM_142448,POL_116311,CUST_24697,2024-06-10,2024-06-12,glass,2776.31,2600.0,2024-06-20,Moderate,Rainy
CLM_142449,POL_116311,CUST_24697,2022-11-04,2022-11-18,fire,14356.94,22621.97,2023-03-31,Low,Rainy
CLM_142450,POL_116311,CUST_24697,2024-05-24,2024-05-25,glass,2664.08,2600.0,2024-06-13,High,Rainy
CLM_142451,POL_116312,CUST_20844,2023-12-12,2023-12-13,animal_collision,8773.15,10400.0,2024-01-16,High,Stormy
CLM_142452,POL_116313,CUST_61231,2024-05-29,2024-05-30,theft,6991.56,8000.0,2024-08-24,High,Snowy
CLM_142453,POL_116314,CUST_37423,2020-01-18,2020-01-19,collision,25684.74,18546.99,2020-02-23,High,Stormy
CLM_142454,POL_116315,CUST_58962,2021-07-09,2021-07-10,collision,20843.71,21450.0,2021-09-25,Moderate,Foggy
CLM_142455,POL_116315,CUST_58962,2020-09-27,2020-09-28,collision,5792.38,4290.0,2020-11-19,Moderate,Snowy
CLM_142456,POL_116316,CUST_91519,2022-04-25,2022-04-29,glass,1545.53,1467.98,2022-05-15,Moderate,Foggy
CLM_142457,POL_116317,CUST_96020,2022-12-09,2022-12-11,collision,6247.82,4415.14,2023-02-15,High,Foggy
CLM_142458,POL_116318,CUST_13994,2024-12-17,2024-12-18,collision,5075.58,3600.0,2025-03-13,Low,Rainy
CLM_142459,POL_116319,CUST_12837,2020-02-13,2020-02-15,collision,19758.5,17939.72,2020-04-10,Severe,Stormy
CLM_142460,POL_116320,CUST_92886,2020-03-26,2020-03-28,animal_collision,2872.35,2400.0,2020-05-10,Low,Snowy
CLM_142461,POL_116320,CUST_92886,2022-08-28,2022-08-30,collision,3670.78,3600.0,2022-10-19,High,Rainy
CLM_142462,POL_116321,CUST_30789,2020-09-25,2020-09-26,vandalism,1988.0,2021.23,2020-10-16,Moderate,Rainy
CLM_142463,POL_116322,CUST_19417,2022-03-14,2022-03-15,collision,19293.79,19500.0,2022-04-20,High,Rainy
CLM_142464,POL_116322,CUST_19417,2024-03-24,2024-03-26,collision,19904.68,13364.57,2024-06-04,Moderate,Rainy
CLM_142465,POL_116323,CUST_49789,2024-10-10,2024-10-11,collision,9539.96,9767.87,2024-12-17,High,Snowy
CLM_142466,POL_116324,CUST_37076,2024-07-04,2024-07-06,glass,731.65,836.26,2024-07-17,Moderate,Rainy
CLM_142467,POL_116325,CUST_19198,2022-01-15,2022-01-15,vandalism,3303.5,3551.67,2022-02-28,,Rainy
CLM_142468,POL_116326,CUST_60428,2023-12-02,2023-12-03,glass,1873.28,1661.35,2023-12-22,Low,Snowy
CLM_142469,POL_116327,CUST_11027,2022-05-26,2022-05-27,glass,1056.15,1109.68,2022-06-05,High,Foggy
CLM_142470,POL_116327,CUST_11027,2021-12-13,2021-12-15,bodily_injury,101713.99,97395.36,2022-05-05,High,Stormy
CLM_142471,POL_116327,CUST_11027,2023-09-09,2023-09-12,theft,42320.03,33446.78,2023-11-24,Severe,Stormy
CLM_142472,POL_116327,CUST_11027,2023-03-06,2023-03-06,animal_collision,6548.02,4922.05,2023-04-02,High,Clear
CLM_142473,POL_116328,CUST_99469,2024-04-06,2024-04-07,collision,4347.58,5998.54,2024-06-29,Moderate,Rainy
CLM_142474,POL_116329,CUST_25260,2021-11-23,2021-11-26,fire,75226.47,48340.42,2022-05-07,Low,Foggy
CLM_142475,POL_116330,CUST_26081,2022-01-11,2022-01-12,bodily_injury,89857.33,63451.05,2022-09-10,Moderate,Rainy
CLM_142476,POL_116331,CUST_25487,2024-02-04,2024-02-18,collision,3899.07,4628.9,2024-04-30,Moderate,Snowy
CLM_142477,POL_116332,CUST_58490,2022-10-27,2022-10-29,theft,9562.47,8800.0,2023-01-31,High,Foggy
CLM_142478,POL_116333,CUST_31341,2022-02-18,2022-02-20,glass,1742.63,1800.0,2022-03-06,Low,Stormy
CLM_142479,POL_116334,CUST_96441,2024-01-27,2024-01-28,animal_collision,3465.24,3643.14,2024-02-26,Moderate,Rainy
CLM_142480,POL_116335,CUST_48816,2023-04-25,2023-04-25,theft,14719.98,9202.84,2023-07-29,High,Foggy
CLM_142481,POL_116336,CUST_98320,2021-02-28,2021-03-01,vandalism,6826.73,6736.49,2021-04-03,Low,Clear
CLM_142482,POL_116337,CUST_65993,2024-03-29,2024-03-30,fire,26668.57,44072.95,2024-06-01,Moderate,Rainy
CLM_142483,POL_116338,CUST_50874,2021-07-19,2021-07-21,fire,84022.91,57728.18,2021-11-24,Moderate,Rainy
CLM_142484,POL_116339,CUST_92960,2021-10-05,2021-10-19,theft,5438.54,8000.0,2022-01-24,Severe,Clear
CLM_142485,POL_116340,CUST_02156,2024-11-13,2024-11-14,collision,5132.47,4169.26,2025-01-09,Moderate,Foggy
CLM_142486,POL_116340,CUST_02156,2023-07-20,2023-07-22,collision,5369.35,6021.79,2023-09-17,High,Foggy
CLM_142487,POL_116341,CUST_86973,2020-04-07,2020-04-09,glass,2489.58,2600.0,2020-04-26,Moderate,Snowy
CLM_142488,POL_116342,CUST_55469,2022-09-06,2022-09-07,fire,13903.69,12419.3,2022-12-18,High,Foggy
CLM_142489,POL_116343,CUST_13890,2022-08-15,2022-08-16,bodily_injury,172163.31,120000.0,2023-07-15,High,Stormy
CLM_142490,POL_116344,CUST_88254,2020-12-01,2020-12-02,collision,14883.01,15000.0,2021-03-01,High,Foggy
CLM_142491,POL_116345,CUST_92280,2020-04-02,2020-04-03,collision,26430.65,22785.41,2020-05-10,Moderate,Rainy
CLM_142492,POL_116346,CUST_03323,2022-03-10,2022-03-13,collision,18819.62,19500.0,2022-04-29,Moderate,Stormy
CLM_142493,POL_116347,CUST_84411,2021-08-08,2021-08-10,collision,15091.27,16500.0,2021-10-05,Moderate,Rainy
CLM_142494,POL_116348,CUST_38952,2021-05-11,2021-05-12,theft,18387.42,13443.74,2021-06-26,High,Stormy
CLM_142495,POL_116349,CUST_02971,2022-01-04,2022-01-09,fire,60147.65,55000.0,2022-03-27,Low,Rainy
CLM_142496,POL_116350,CUST_60614,2022-08-13,2022-08-13,collision,5377.19,5219.01,2022-10-05,Moderate,Rainy
CLM_142497,POL_116350,CUST_60614,2023-10-05,2023-10-08,glass,1868.91,2000.0,2023-10-15,Moderate,Rainy
CLM_142498,POL_116351,CUST_84045,2024-10-27,2024-10-28,vandalism,2868.84,2897.06,2024-11-30,Moderate,Stormy
CLM_142499,POL_116352,CUST_74212,2024-11-18,2024-11-19,animal_collision,5075.44,4526.63,2024-12-12,High,Rainy
CLM_142500,POL_116353,CUST_01271,2022-03-04,2022-03-07,animal_collision,4290.01,3395.4,2022-04-13,Moderate,Foggy
CLM_142501,POL_116354,CUST_89137,2020-09-05,2020-09-06,collision,8125.9,10409.32,2020-11-30,Moderate,Rainy
CLM_142502,POL_116355,CUST_94713,2022-04-29,2022-04-30,fire,21418.1,21544.95,2022-10-10,High,Stormy
CLM_142503,POL_116356,CUST_80427,2023-11-25,2023-11-25,collision,22879.82,27000.0,2024-01-31,Low,
CLM_142504,POL_116357,CUST_47229,2022-07-28,2022-07-29,collision,3460.12,3637.06,2022-09-20,Moderate,Clear
CLM_142505,POL_116357,CUST_47229,2024-09-12,2024-09-14,animal_collision,7113.01,7026.91,2024-10-28,Low,Rainy
CLM_142506,POL_116358,CUST_71638,2024-03-17,2024-03-18,collision,,11288.45,2024-05-10,High,Rainy
CLM_142507,POL_116358,CUST_71638,2020-10-11,2020-10-12,collision,12328.69,10628.89,2020-12-24,Moderate,Foggy
CLM_142508,POL_116358,CUST_71638,2022-10-04,2022-10-06,collision,7117.72,5074.38,2022-12-14,Low,Rainy
CLM_142509,POL_116359,CUST_66988,2020-05-24,2020-05-25,collision,8197.81,7097.89,2020-07-31,High,Foggy
CLM_142510,POL_116360,CUST_40656,2023-05-16,2023-05-18,collision,10199.66,8492.63,2023-06-18,Moderate,Rainy
CLM_142511,POL_116361,CUST_56385,2024-07-26,2024-07-27,bodily_injury,25769.96,16500.0,2025-02-19,High,Rainy
CLM_142512,POL_116362,CUST_97314,2020-07-26,2020-07-28,theft,19201.6,23565.91,2020-09-19,Moderate,Rainy
CLM_142513,POL_116363,CUST_16665,2023-01-27,2023-01-27,theft,6820.72,13641.43,2023-05-26,High,Rainy
CLM_142514,POL_116364,CUST_52898,2021-12-03,2021-12-04,collision,20297.55,16500.0,2022-02-22,Moderate,Rainy
CLM_142515,POL_116365,CUST_71079,2021-07-27,2021-07-27,glass,1474.35,1415.55,2021-08-08,Moderate,Rainy
CLM_142516,POL_116366,CUST_31831,2024-05-23,2024-05-28,theft,30685.96,38712.8,2024-08-05,Low,Rainy
CLM_142517,POL_116367,CUST_11835,2023-11-17,2023-11-18,collision,10317.99,9887.27,2024-01-01,Low,Foggy
CLM_142518,POL_116368,CUST_77530,2022-01-26,2022-01-27,glass,615.75,679.95,2022-02-06,Moderate,Snowy
CLM_142519,POL_116369,CUST_10851,2020-07-30,2020-07-31,bodily_injury,76553.46,65913.81,2021-02-05,Moderate,Rainy
CLM_142520,POL_116370,CUST_30370,2022-12-08,2022-12-12,collision,3682.76,3960.0,2023-03-10,High,Foggy
CLM_142521,POL_116371,CUST_22233,2023-05-28,2023-05-31,collision,7477.68,5503.84,2023-07-29,Moderate,Rainy
CLM_142522,POL_116372,CUST_06068,2022-08-05,2022-08-12,animal_collision,2836.78,2768.0,2022-09-20,Moderate,Rainy
CLM_142523,POL_116373,CUST_61197,2024-12-03,2024-12-04,animal_collision,3822.19,3968.03,2024-12-28,Severe,Foggy
CLM_142524,POL_116374,CUST_26831,2021-08-21,2021-08-23,fire,36855.4,45000.0,2022-02-17,Low,Rainy
CLM_142525,POL_116375,CUST_02277,2023-06-26,2023-07-03,theft,44856.04,42350.0,2023-09-19,Moderate,Rainy
CLM_142526,POL_116376,CUST_16055,2020-08-19,2020-08-20,fire,21649.22,32614.94,2021-02-03,High,Foggy
CLM_142527,POL_116377,CUST_59318,2024-01-05,2024-01-10,collision,8866.67,8535.29,2024-02-15,,Snowy
CLM_142528,POL_116378,CUST_53727,2020-07-02,2020-07-04,animal_collision,5006.34,5991.57,2020-08-08,High,Foggy
CLM_142529,POL_116379,CUST_15605,2021-11-24,2021-11-25,vandalism,2346.57,2193.77,2021-12-14,Moderate,Rainy
CLM_142530,POL_116380,CUST_39491,2021-10-28,2021-10-29,collision,5201.64,4558.46,2021-12-11,Moderate,
CLM_142531,POL_116381,CUST_06323,2021-07-15,2021-07-16,fire,,44871.49,2021-11-10,Moderate,Clear
CLM_142532,POL_116381,CUST_06323,2023-02-22,2023-02-23,fire,23031.15,31673.26,2023-07-16,High,Snowy
CLM_142533,POL_116382,CUST_86107,2021-09-23,2021-09-30,vandalism,6122.4,5000.0,2021-10-17,Moderate,Rainy
CLM_142534,POL_116383,CUST_90613,2024-06-08,2024-06-22,collision,9644.04,12265.19,2024-07-28,Moderate,Foggy
CLM_142535,POL_116384,CUST_32828,2023-09-30,2023-10-01,collision,16393.03,15000.0,2023-11-11,Moderate,Rainy
CLM_142536,POL_116385,CUST_57301,2021-06-10,2021-06-12,collision,21459.01,18000.0,2021-07-13,Moderate,Rainy
CLM_142537,POL_116386,CUST_81956,2024-03-15,2024-03-17,collision,26077.86,18000.0,2024-06-12,Low,Foggy
CLM_142538,POL_116387,CUST_33711,2020-05-01,2020-05-04,collision,17431.94,14276.92,2020-06-07,High,Foggy
CLM_142539,POL_116388,CUST_01316,2021-03-03,2021-03-04,collision,7303.92,7463.0,2021-04-28,Moderate,Rainy
CLM_142540,POL_116389,CUST_25898,2022-11-11,2022-11-13,collision,6755.83,9424.78,2023-01-09,High,Rainy
CLM_142541,POL_116390,CUST_47971,2020-07-31,2020-08-02,vandalism,4545.05,4452.64,2020-09-14,High,Foggy
CLM_142542,POL_116390,CUST_47971,2023-03-28,2023-03-30,collision,16262.54,13500.0,2023-05-26,High,Clear
CLM_142543,POL_116391,CUST_52323,2022-12-08,2022-12-10,glass,2438.13,2000.0,2022-12-22,High,Clear
CLM_142544,POL_116391,CUST_52323,2023-03-08,2023-03-09,collision,11560.22,15000.0,2023-05-24,Moderate,Foggy
CLM_142545,POL_116392,CUST_49871,2023-12-23,2023-12-25,fire,16524.76,13376.2,2024-05-18,High,Rainy
CLM_142546,POL_116393,CUST_66101,2024-04-12,2024-04-14,collision,5742.09,6257.09,2024-07-01,Moderate,Foggy
CLM_142547,POL_116393,CUST_66101,2023-06-21,2023-07-21,collision,18249.17,18000.0,2023-10-08,High,Snowy
CLM_142548,POL_116394,CUST_58619,2023-06-17,2023-06-20,collision,4127.18,3368.38,2023-08-01,High,Rainy
CLM_142549,POL_116394,CUST_58619,2024-01-12,2024-01-14,glass,913.22,828.83,2024-01-22,Moderate,Foggy
CLM_142550,POL_116395,CUST_26131,2024-01-28,2024-02-01,glass,2370.39,2040.38,2024-02-09,Moderate,Rainy
CLM_142551,POL_116396,CUST_46853,2020-11-01,2020-11-15,theft,31574.44,23162.29,2021-01-05,Moderate,Snowy
CLM_142552,POL_116396,CUST_46853,2022-10-26,2022-10-26,theft,13856.02,9573.27,2023-02-12,Low,Foggy
CLM_142553,POL_116397,CUST_49431,2021-09-27,2021-09-28,fire,61149.49,55000.0,2022-03-04,Moderate,Clear
CLM_142554,POL_116398,CUST_54564,2024-01-31,2024-02-03,collision,,16106.01,2024-04-14,Moderate,Rainy
CLM_142555,POL_116399,CUST_41772,2024-06-29,2024-07-13,glass,2123.69,2200.0,2024-07-24,Moderate,Snowy
CLM_142556,POL_116400,CUST_61939,2024-05-05,2024-05-05,collision,24267.4,18638.71,2024-06-11,High,Stormy
CLM_142557,POL_116400,CUST_61939,2021-08-09,2021-08-09,collision,6680.43,10510.68,2021-09-14,High,Clear
CLM_142558,POL_116401,CUST_51454,2023-06-09,2023-06-09,fire,10903.18,,2023-08-21,Low,Foggy
CLM_142559,POL_116402,CUST_96449,2024-02-12,2024-02-13,theft,11693.05,13475.66,2024-05-02,Low,Stormy
CLM_142560,POL_116403,CUST_37157,2023-03-12,2023-03-15,fire,30531.52,29128.52,2023-08-22,High,Foggy
CLM_142561,POL_116404,CUST_84463,2021-03-13,2021-03-13,vandalism,7171.94,7150.0,2021-04-25,Low,Foggy
CLM_142562,POL_116405,CUST_30944,2020-03-19,2020-03-26,fire,35673.1,50000.0,2020-06-20,Severe,Rainy
CLM_142563,POL_116406,CUST_49443,2021-06-28,2021-07-01,collision,13948.25,13571.85,2021-09-22,High,Stormy
CLM_142564,POL_116407,CUST_41227,2024-09-09,2024-09-11,theft,5453.37,7200.0,2024-12-26,Moderate,Rainy
CLM_142565,POL_116408,CUST_74466,2022-02-24,2022-03-01,fire,22281.88,19883.05,2022-07-02,High,Snowy
CLM_142566,POL_116409,CUST_90284,2022-12-09,2022-12-12,glass,994.77,1153.91,2022-12-27,Moderate,Rainy
CLM_142567,POL_116409,CUST_90284,2024-07-10,2024-07-12,vandalism,3580.69,4994.47,2024-08-13,,Foggy
CLM_142568,POL_116409,CUST_90284,2024-04-24,2024-04-24,bodily_injury,47339.14,30812.52,2025-03-02,Low,Foggy
CLM_142569,POL_116410,CUST_18905,2020-05-29,2020-05-30,bodily_injury,137742.11,103147.43,2021-04-01,Low,Snowy
CLM_142570,POL_116411,CUST_62928,2023-10-07,2023-10-09,theft,6092.94,10507.46,2024-01-02,Moderate,Foggy
