Policy_ID,Customer_ID,Date_of_Birth,Full_License_Issue_Date,Vehicle_Type,Vehicle_Year
POL_091686,CUST_36971,1944-08-02,1969-06-30,Hatchback,2016
POL_091687,CUST_21091,1964-05-30,1988-01-27,Minivan,2019
POL_091688,CUST_15028,1986-07-08,2011-06-16,SUV,2013
POL_091689,CUST_08751,1960-12-14,1980-11-09,SUV,2004
POL_091690,CUST_12371,1970-05-10,1991-07-18,SUV,2007
POL_091691,CUST_79765,1977-11-01,1996-10-21,Sedan,2021
POL_091692,CUST_34831,1998-06-11,2016-09-28,SUV,2012
POL_091693,CUST_07583,1977-11-09,1997-04-15,Sedan,2004
POL_091694,CUST_90070,1954-05-28,1978-12-08,SUV,2013
POL_091695,CUST_32656,1971-03-14,1993-11-12,Sedan,2021
POL_091696,CUST_85777,1951-12-11,1976-02-22,Sedan,2009
POL_091697,CUST_90813,1994-10-05,2014-08-21,Sedan,2009
POL_091698,CUST_47127,1955-02-21,1973-03-18,Sports_Car,2011
POL_091699,CUST_72294,1981-03-19,2002-05-08,Truck,2012
POL_091700,CUST_76915,1999-12-18,2019-08-15,Sedan,2019
POL_091701,CUST_64059,1977-01-23,1998-03-18,Hatchback,2021
POL_091702,CUST_11257,1995-04-28,2019-08-26,Sedan,2020
POL_091703,CUST_88410,1945-12-22,1965-01-04,Sedan,2013
POL_091704,CUST_70894,1994-06-05,2016-06-01,Sedan,2003
POL_091705,CUST_45610,1971-06-09,1991-09-26,Sedan,2008
POL_091706,CUST_73210,1948-10-07,1969-10-26,SUV,2007
POL_091707,CUST_23496,1948-06-19,1970-04-25,Sedan,2007
POL_091708,CUST_80435,1950-12-20,1975-06-03,Truck,2016
POL_091709,CUST_21582,1972-06-19,1992-12-28,Sedan,2011
POL_091710,CUST_43339,1986-01-29,2005-02-02,Hatchback,2014
POL_091711,CUST_12888,1956-08-27,1975-12-26,Sedan,2010
POL_091712,CUST_46591,1989-02-09,2008-07-21,Sedan,2017
POL_091713,CUST_47511,1999-02-26,2020-09-02,SUV,2012
POL_091714,CUST_74493,1942-04-07,1962-12-10,Sedan,2017
POL_091715,CUST_01863,1965-08-02,1984-03-25,Sedan,2019
POL_091716,CUST_53182,1992-02-13,2014-05-22,Truck,2003
POL_091717,CUST_97727,1999-12-03,2020-11-19,SUV,2009
POL_091718,CUST_15893,2000-08-26,2020-12-23,Sedan,2017
POL_091719,CUST_67352,1996-07-21,2016-07-22,Sports_Car,2021
POL_091720,CUST_70772,1979-11-15,2004-08-06,Sedan,2021
POL_091721,CUST_46154,1981-12-28,2006-01-27,Sedan,2012
POL_091722,CUST_87368,1949-12-10,1973-06-12,SUV,2004
POL_091723,CUST_90235,1966-07-10,1984-08-26,SUV,2012
POL_091724,CUST_04474,1953-01-23,1976-04-12,Sedan,2012
POL_091725,CUST_74073,1943-04-04,1962-01-25,SUV,2008
POL_091726,CUST_15397,1979-05-19,2003-11-29,Truck,2018
POL_091727,CUST_90309,1999-03-18,2020-10-22,SUV,2019
POL_091728,CUST_98324,1990-02-04,2013-02-18,SUV,2017
POL_091729,CUST_92147,1971-01-09,1990-03-24,Truck,2004
POL_091730,CUST_60454,1998-01-26,2022-05-14,Sedan,2004
POL_091731,CUST_54176,1985-01-20,2006-02-13,Minivan,2019
POL_091732,CUST_88879,1986-01-10,2006-07-26,Hatchback,2004
POL_091733,CUST_96093,1959-06-08,1982-12-07,Truck,2016
POL_091734,CUST_64386,1964-01-05,1983-07-23,Hatchback,2018
POL_091735,CUST_93232,1986-11-05,2011-08-16,Truck,2014
POL_091736,CUST_30833,1991-01-17,2014-01-01,SUV,2004
POL_091737,CUST_23910,1963-04-21,1983-11-16,SUV,2011
POL_091738,CUST_89271,1953-01-21,1977-06-28,SUV,2012
POL_091739,CUST_87688,1958-09-03,1982-09-16,Truck,2018
POL_091740,CUST_99138,1959-09-09,1977-12-05,SUV,2006
POL_091741,CUST_93286,2000-03-21,2020-07-13,Truck,2005
POL_091742,CUST_69777,1975-11-21,2000-11-08,Truck,2003
POL_091743,CUST_25176,1988-05-12,2010-10-02,Sedan,2012
POL_091744,CUST_52867,1993-10-17,2016-10-09,Sports_Car,2004
POL_091745,CUST_39285,1942-07-18,1961-05-24,Sedan,2014
POL_091746,CUST_24136,1951-11-28,1971-01-21,Minivan,2021
POL_091747,CUST_06933,1940-04-27,1964-06-29,Minivan,2011
POL_091748,CUST_90316,1981-03-15,1999-04-26,SUV,2011
POL_091749,CUST_99644,1978-08-06,2002-04-03,Hatchback,2019
POL_091750,CUST_94792,1981-05-15,2006-04-17,Sedan,2011
POL_091751,CUST_79185,1951-05-27,1973-06-24,Hatchback,2016
POL_091752,CUST_48479,1985-08-20,2008-04-07,Sedan,2009
POL_091753,CUST_58160,1986-01-02,2006-06-13,Hatchback,2008
POL_091754,CUST_80517,1986-08-25,2011-01-24,SUV,2011
POL_091755,CUST_76834,1990-05-26,2008-08-30,Hatchback,2003
POL_091756,CUST_59736,1994-05-15,2012-05-10,Sedan,2011
POL_091757,CUST_76269,1984-11-12,2005-07-09,Sedan,2008
POL_091758,CUST_39661,1980-08-26,2003-03-05,Sedan,2016
POL_091759,CUST_29293,1994-12-13,2017-12-05,Hatchback,2020
POL_091760,CUST_65539,1957-07-31,1978-02-22,Minivan,2021
POL_091761,CUST_23145,1958-05-21,1978-07-20,SUV,2019
POL_091762,CUST_05082,1945-03-04,1969-07-20,Sedan,2013
POL_091763,CUST_49730,1983-09-04,2002-02-26,Sedan,2016
POL_091764,CUST_63068,1990-02-22,2010-11-04,Sedan,2010
POL_091765,CUST_53904,1982-11-26,2003-09-29,SUV,2009
POL_091766,CUST_69348,1958-03-13,1980-10-20,SUV,2007
POL_091767,CUST_48770,1981-07-07,2000-02-03,Sedan,2010
POL_091768,CUST_09801,1952-03-12,1976-12-15,SUV,2022
POL_091769,CUST_20389,1942-03-15,1964-04-07,Hatchback,2003
POL_091770,CUST_79692,1973-02-24,1993-09-05,Sedan,2012
POL_091771,CUST_41320,1971-01-26,1994-12-31,Sedan,2013
POL_091772,CUST_14009,1959-04-15,1980-06-14,Hatchback,2019
POL_091773,CUST_31016,1943-12-13,1965-11-09,Hatchback,2022
POL_091774,CUST_37513,1944-03-15,1966-10-22,SUV,2010
POL_091775,CUST_15034,1940-08-03,1960-07-22,Sedan,2007
POL_091776,CUST_97097,1990-11-29,2010-12-23,Sedan,2004
POL_091777,CUST_87894,1990-02-27,2012-12-03,SUV,2004
POL_091778,CUST_63707,1948-08-09,1966-08-19,Sedan,2015
POL_091779,CUST_79108,1994-05-16,2013-09-03,Sedan,2021
POL_091780,CUST_43742,1993-01-02,2016-03-22,Truck,2004
POL_091781,CUST_89655,1977-10-09,1996-07-14,Sedan,2007
POL_091782,CUST_27376,1975-06-18,2000-05-15,Truck,2017
POL_091783,CUST_01198,2000-11-01,2021-10-23,Sedan,2008
POL_091784,CUST_82947,1983-03-12,2007-06-05,Truck,2007
POL_091785,CUST_28229,1943-07-16,1964-10-20,Sedan,2005
POL_091786,CUST_34380,1949-04-22,1972-09-23,Sedan,2019
POL_091787,CUST_44331,1993-10-17,2016-11-23,Sedan,2008
POL_091788,CUST_88308,1969-02-19,1990-03-01,Sedan,2016
POL_091789,CUST_31458,1965-03-12,1984-05-07,Truck,2021
POL_091790,CUST_60786,1969-07-17,1990-01-07,Sedan,2018
POL_091791,CUST_61285,1983-06-08,2007-09-27,Hatchback,2006
POL_091792,CUST_98788,1957-11-22,1982-11-02,Sedan,2022
POL_091793,CUST_05388,1948-07-07,1968-12-26,Truck,2013
POL_091794,CUST_61027,1966-02-15,1986-08-29,SUV,2006
POL_091795,CUST_26674,1946-08-01,1966-02-09,Sedan,2016
POL_091796,CUST_29892,1941-01-16,1961-07-14,Truck,2022
POL_091797,CUST_01299,2001-10-01,2022-11-23,SUV,2003
POL_091798,CUST_89463,1986-11-11,2005-10-10,SUV,2004
POL_091799,CUST_15275,1954-12-31,1977-02-14,SUV,2010
POL_091800,CUST_29284,1963-07-20,1985-05-07,SUV,2020
POL_091801,CUST_22454,1977-01-29,1999-12-30,Sedan,2003
POL_091802,CUST_30286,1980-11-20,2002-08-10,Minivan,2022
POL_091803,CUST_41218,1964-09-06,1983-05-29,Sedan,2022
POL_091804,CUST_57517,1984-06-04,2007-08-22,Sedan,2004
POL_091805,CUST_24960,1986-08-08,2006-01-02,Hatchback,2013
POL_091806,CUST_86856,1973-10-28,1995-10-22,SUV,2009
POL_091807,CUST_71044,1950-11-14,1974-10-28,Minivan,2017
POL_091808,CUST_43456,1975-08-19,1996-10-27,Sedan,2009
POL_091809,CUST_72554,1982-02-23,2004-08-13,Truck,2016
POL_091810,CUST_91634,1973-04-18,1994-12-19,Sedan,2012
POL_091811,CUST_61648,2000-12-10,2022-07-07,Sports_Car,2004
POL_091812,CUST_69671,1962-09-29,1985-06-28,Sedan,2018
POL_091813,CUST_20661,1985-08-21,2008-06-10,Sedan,2017
POL_091814,CUST_95423,1959-12-03,1980-12-29,Sedan,2009
POL_091815,CUST_66289,1961-10-25,1981-07-24,Sedan,2006
POL_091816,CUST_83613,1997-08-13,2022-03-24,Truck,2012
POL_091817,CUST_61975,1964-04-24,1987-04-05,Truck,2014
POL_091818,CUST_40245,1989-08-13,2014-03-14,SUV,2009
POL_091819,CUST_19788,1973-02-09,1997-12-13,SUV,2006
POL_091820,CUST_08633,1950-05-29,1971-04-19,SUV,2021
POL_091821,CUST_44541,1958-07-28,1979-04-11,SUV,2021
POL_091822,CUST_17575,1953-06-22,1975-10-23,SUV,2022
POL_091823,CUST_24845,1947-11-07,1970-03-17,Sedan,2014
POL_091824,CUST_14358,1980-10-08,2004-10-23,Sedan,2003
POL_091825,CUST_89419,1961-12-06,1982-09-10,Minivan,2022
POL_091826,CUST_03936,1991-10-22,2010-12-13,Sedan,2016
POL_091827,CUST_86587,1959-07-18,1979-06-24,SUV,2017
POL_091828,CUST_12855,1974-12-01,1994-12-29,Sedan,2005
POL_091829,CUST_05114,1980-09-24,2000-08-08,Sedan,2006
POL_091830,CUST_95085,1952-10-22,1976-11-12,SUV,2010
POL_091831,CUST_94785,1968-04-06,1986-10-04,Sedan,2013
POL_091832,CUST_60583,1972-05-26,1992-02-28,Truck,2017
POL_091833,CUST_86019,1955-04-18,1979-07-29,SUV,2022
POL_091834,CUST_57325,1983-04-12,2004-04-24,Truck,2005
POL_091835,CUST_19869,1996-07-14,2019-08-10,SUV,2015
POL_091836,CUST_93035,1968-12-07,1991-02-04,SUV,2009
POL_091837,CUST_64383,1947-12-13,1967-10-22,Minivan,2012
POL_091838,CUST_75753,1979-09-19,2001-06-25,Truck,2003
POL_091839,CUST_88372,1970-12-17,1993-07-12,Hatchback,2006
POL_091840,CUST_90776,1978-11-11,2003-01-12,Truck,2003
POL_091841,CUST_92714,1981-10-12,2004-01-24,SUV,2022
POL_091842,CUST_63015,1951-09-14,1973-03-25,Sedan,2005
POL_091843,CUST_51050,1966-12-02,1989-11-24,Hatchback,2007
POL_091844,CUST_54554,1988-01-22,2010-03-21,Truck,2021
POL_091845,CUST_59386,1976-10-21,2001-06-03,Sedan,2018
POL_091846,CUST_93597,1955-03-23,1977-10-22,Truck,2017
POL_091847,CUST_53036,1995-04-28,2017-12-02,Sedan,2018
POL_091848,CUST_54763,1987-01-19,2010-11-09,Sports_Car,2006
POL_091849,CUST_53106,1963-02-15,1984-04-28,Truck,2005
POL_091850,CUST_72692,1979-05-01,2002-05-18,Hatchback,2008
POL_091851,CUST_28260,1989-09-02,2011-08-06,SUV,2009
POL_091852,CUST_64180,1971-04-20,1992-04-11,Truck,2006
POL_091853,CUST_63961,1956-05-19,1979-12-21,Sedan,2007
POL_091854,CUST_62091,1983-01-26,2004-02-02,Truck,2004
POL_091855,CUST_17340,1947-11-30,1968-12-31,Sedan,2017
POL_091856,CUST_85706,1975-05-05,1994-02-25,Minivan,2019
POL_091857,CUST_36920,1994-04-06,2016-03-13,Hatchback,2022
POL_091858,CUST_60622,1964-02-10,1985-03-06,Sedan,2013
POL_091859,CUST_83237,1994-08-23,2015-11-08,Minivan,2010
POL_091860,CUST_96965,1963-04-14,1984-07-19,Sedan,2013
POL_091861,CUST_16267,1998-02-10,2022-01-12,Sedan,2003
POL_091862,CUST_14225,1946-07-14,1970-03-09,Sedan,2014
POL_091863,CUST_65982,1983-12-29,2002-12-14,Sedan,2012
POL_091864,CUST_85189,1980-10-15,2004-11-24,Hatchback,2008
POL_091865,CUST_89921,1986-02-18,2010-12-28,Hatchback,2013
POL_091866,CUST_83052,1976-02-15,1999-03-22,Sedan,2017
POL_091867,CUST_88449,1995-02-14,2019-10-27,SUV,2013
POL_091868,CUST_22539,1961-02-02,1982-10-12,SUV,2010
POL_091869,CUST_86954,1958-09-22,1978-05-31,Sedan,2020
POL_091870,CUST_44938,1977-11-22,1996-12-21,Hatchback,2016
POL_091871,CUST_82968,1968-10-28,1988-05-24,Sedan,2007
POL_091872,CUST_08459,1982-11-15,2002-07-06,SUV,2007
POL_091873,CUST_07627,1962-11-28,1987-07-31,SUV,2007
POL_091874,CUST_88084,1963-02-22,1983-06-04,Sedan,2015
POL_091875,CUST_35383,2001-06-15,2023-06-18,Sedan,2007
POL_091876,CUST_69672,1949-06-26,1970-07-16,SUV,2008
POL_091877,CUST_79765,1965-02-05,1984-05-18,SUV,2003
POL_091878,CUST_59975,1958-04-08,1977-12-28,Sedan,2014
POL_091879,CUST_39705,1992-10-09,2017-03-16,Truck,2003
POL_091880,CUST_02134,1954-10-22,1977-07-12,Sedan,2009
POL_091881,CUST_38736,1990-10-09,2013-10-16,SUV,2007
POL_091882,CUST_58167,1950-08-04,1971-08-19,Truck,2011
POL_091883,CUST_76654,1997-07-21,2019-09-14,SUV,2020
POL_091884,CUST_22947,1944-05-13,1966-08-02,Sedan,2003
POL_091885,CUST_32370,1941-01-21,1959-06-09,Truck,2016
POL_091886,CUST_17118,1967-08-03,1988-08-24,Sedan,2010
POL_091887,CUST_53981,1993-10-09,2012-05-12,Sedan,2021
POL_091888,CUST_57640,1970-10-24,1993-04-06,Sedan,2006
POL_091889,CUST_15530,1940-06-19,1963-11-26,Hatchback,2016
POL_091890,CUST_79820,1965-02-05,1983-06-05,Truck,2013
POL_091891,CUST_20039,1949-08-08,1972-04-18,Sedan,2021
POL_091892,CUST_01870,1992-08-08,2016-06-17,Truck,2021
POL_091893,CUST_98186,1994-04-15,2016-11-01,Minivan,2006
POL_091894,CUST_45553,1954-06-26,1975-02-16,Truck,2007
POL_091895,CUST_33247,1950-10-12,1972-10-08,SUV,2003
POL_091896,CUST_04333,1973-01-18,1993-05-31,Sedan,2018
POL_091897,CUST_86587,1999-08-01,2018-03-07,Sedan,2018
POL_091898,CUST_52579,1988-05-12,2007-08-20,SUV,2004
POL_091899,CUST_11970,1996-09-09,2015-11-17,Sedan,2009
POL_091900,CUST_06493,1954-10-31,1979-05-31,Sedan,2003
POL_091901,CUST_02866,1993-02-18,2015-09-20,Truck,2013
POL_091902,CUST_20453,1956-02-28,1980-06-26,SUV,2016
POL_091903,CUST_84191,1967-05-20,1987-02-05,Sedan,2011
POL_091904,CUST_79575,1960-03-15,1983-06-22,SUV,2009
POL_091905,CUST_15473,1984-01-27,2005-10-24,Truck,2010
POL_091906,CUST_44096,1946-04-09,1971-02-22,Hatchback,2018
POL_091907,CUST_18549,1957-05-18,1980-09-30,Sedan,2017
POL_091908,CUST_30866,1989-01-11,2010-06-01,Truck,2020
POL_091909,CUST_88985,1996-10-17,2019-05-02,Sports_Car,2010
POL_091910,CUST_31041,1953-07-28,1976-07-09,Hatchback,2012
POL_091911,CUST_56406,1976-05-05,1997-09-19,SUV,2018
POL_091912,CUST_14615,1950-10-10,1972-04-26,SUV,2015
POL_091913,CUST_06746,1981-08-16,2002-12-13,Hatchback,2013
POL_091914,CUST_50472,1997-02-11,2020-05-21,SUV,2022
POL_091915,CUST_61534,1980-08-20,2004-03-22,Truck,2012
POL_091916,CUST_67411,1948-12-23,1971-01-07,Minivan,2015
POL_091917,CUST_72918,1972-05-31,1994-08-19,Hatchback,2009
POL_091918,CUST_77655,1967-04-30,1985-07-11,Sports_Car,2003
POL_091919,CUST_91105,1960-09-30,1983-04-21,Sedan,2021
POL_091920,CUST_02450,1965-05-21,1984-10-16,SUV,2011
POL_091921,CUST_69391,1967-06-29,1991-11-05,SUV,2017
POL_091922,CUST_49927,1993-03-29,2017-12-03,Minivan,2006
POL_091923,CUST_25051,1952-03-16,1971-02-11,SUV,2020
POL_091924,CUST_06162,1988-12-29,2010-12-18,Sedan,2008
POL_091925,CUST_07349,1946-10-10,1970-06-05,SUV,2009
POL_091926,CUST_34550,1992-09-04,2012-07-11,Hatchback,2019
POL_091927,CUST_17403,1953-07-11,1972-01-14,Sedan,2018
POL_091928,CUST_68108,1991-12-25,2010-10-17,Sedan,2006
POL_091929,CUST_20689,1963-12-05,1982-08-13,Minivan,2019
POL_091930,CUST_08591,1964-12-14,1986-08-28,Truck,2011
POL_091931,CUST_93324,1967-11-21,1992-08-25,Truck,2017
POL_091932,CUST_14778,1946-05-15,1969-09-23,SUV,2003
POL_091933,CUST_03029,1955-05-25,1973-08-04,Hatchback,2015
POL_091934,CUST_16392,1972-10-26,1994-08-29,Truck,2007
POL_091935,CUST_28538,1979-06-30,2002-06-27,Sedan,2013
POL_091936,CUST_85889,1976-08-19,1996-02-17,Sedan,2007
POL_091937,CUST_46680,1967-10-08,1986-07-21,Hatchback,2014
POL_091938,CUST_86415,1993-03-03,2016-06-22,SUV,2014
POL_091939,CUST_20131,1954-01-30,1972-06-02,Truck,2004
POL_091940,CUST_34395,1953-12-13,1974-09-12,SUV,2012
POL_091941,CUST_92071,1998-07-21,2016-09-28,Sedan,2003
POL_091942,CUST_61466,1959-10-17,1981-10-01,Sedan,2006
POL_091943,CUST_25912,1945-09-03,1964-02-07,Sports_Car,2008
POL_091944,CUST_05063,2001-03-14,2022-12-28,Truck,2018
POL_091945,CUST_34415,1964-04-06,1984-10-08,SUV,2019
POL_091946,CUST_17909,1953-07-26,1977-07-23,Sedan,2003
POL_091947,CUST_22473,1978-03-01,1999-07-30,SUV,2019
POL_091948,CUST_52105,2001-12-01,2022-01-02,SUV,2013
POL_091949,CUST_14121,1998-11-08,2021-04-25,Truck,2014
POL_091950,CUST_19178,1967-08-01,1988-11-28,Truck,2016
POL_091951,CUST_38967,1960-09-03,1983-10-25,SUV,2018
POL_091952,CUST_56548,1977-12-14,2001-06-06,Sedan,2011
POL_091953,CUST_66901,1989-06-01,2009-07-04,Truck,2010
POL_091954,CUST_44427,1964-09-05,1986-07-25,Sedan,2017
POL_091955,CUST_70283,1979-08-28,1999-02-25,SUV,2011
POL_091956,CUST_58254,1980-09-11,2002-11-15,Minivan,2006
POL_091957,CUST_80359,1986-04-24,2008-12-08,Minivan,2015
POL_091958,CUST_44337,1959-10-13,1981-03-09,Sedan,2019
POL_091959,CUST_77232,1949-02-14,1969-08-06,SUV,2018
POL_091960,CUST_04417,1945-12-27,1968-04-06,Sedan,2022
POL_091961,CUST_94722,1982-06-04,2005-08-18,SUV,2022
POL_091962,CUST_77436,1998-10-17,2023-06-19,Sedan,2005
POL_091963,CUST_56489,1985-05-24,2004-12-27,SUV,2004
POL_091964,CUST_10617,1992-04-12,2015-10-14,SUV,2020
POL_091965,CUST_82696,1981-08-27,2001-01-01,SUV,2012
POL_091966,CUST_58694,1954-08-02,1973-09-14,Sedan,2022
POL_091967,CUST_16868,1964-03-18,1988-12-22,Sedan,2020
POL_091968,CUST_41370,1987-09-29,2006-10-14,Truck,2007
POL_091969,CUST_56406,1949-05-25,1968-08-24,Sedan,2015
POL_091970,CUST_04845,1961-06-17,1980-06-24,Truck,2004
POL_091971,CUST_67612,1942-12-03,1963-03-21,SUV,2021
POL_091972,CUST_31236,1943-08-25,1967-11-19,Truck,2012
POL_091973,CUST_03697,1988-03-18,2008-07-09,Truck,2007
POL_091974,CUST_07685,1965-11-30,1990-02-11,Sedan,2009
POL_091975,CUST_80291,1993-09-01,2011-09-14,Truck,2008
POL_091976,CUST_97006,1942-07-15,1966-10-26,SUV,2014
POL_091977,CUST_36155,1989-05-04,2011-09-17,Truck,2004
POL_091978,CUST_29009,1953-05-17,1977-01-03,Sedan,2008
POL_091979,CUST_51868,1991-07-31,2015-03-10,Sedan,2004
POL_091980,CUST_44067,1949-12-19,1971-01-03,Truck,2015
POL_091981,CUST_10901,1946-12-21,1964-12-27,SUV,2018
POL_091982,CUST_12526,1978-07-28,1999-05-29,Truck,2009
POL_091983,CUST_67451,2000-11-07,2023-02-11,SUV,2008
POL_091984,CUST_16340,1962-05-26,1986-05-07,Sedan,2007
POL_091985,CUST_61685,1979-08-10,1997-08-28,SUV,2021
POL_091986,CUST_84979,1999-03-31,2020-08-04,Truck,2021
POL_091987,CUST_16742,1979-12-06,1998-08-27,Hatchback,2022
POL_091988,CUST_65085,1978-10-30,2001-12-16,Sedan,2005
POL_091989,CUST_44082,1969-08-29,1990-04-28,Sports_Car,2007
POL_091990,CUST_25966,1952-08-19,1971-10-22,Hatchback,2021
POL_091991,CUST_64390,1980-01-11,2003-05-09,Sedan,2020
POL_091992,CUST_73143,1962-09-09,1984-02-02,Sedan,2004
POL_091993,CUST_47226,1988-01-27,2012-12-31,Sports_Car,2010
POL_091994,CUST_09573,1941-02-01,1961-05-26,SUV,2010
POL_091995,CUST_32658,2001-11-10,2021-06-01,SUV,2013
POL_091996,CUST_70559,1955-01-25,1976-11-17,Sedan,2019
POL_091997,CUST_26558,1959-03-19,1978-06-04,SUV,2016
POL_091998,CUST_31757,1970-09-29,1990-07-05,Sedan,2013
POL_091999,CUST_87908,1947-01-07,1968-07-30,SUV,2019
POL_092000,CUST_49029,1968-06-13,1990-12-06,Sedan,2004
POL_092001,CUST_98533,1940-09-12,1964-06-09,Truck,2004
POL_092002,CUST_66766,1968-01-10,1987-01-17,SUV,2019
POL_092003,CUST_75783,1979-02-05,1998-08-04,Truck,2009
POL_092004,CUST_47831,1995-07-04,2018-11-17,Sedan,2019
POL_092005,CUST_06476,1943-10-06,1963-09-20,Hatchback,2017
POL_092006,CUST_96368,1997-02-08,2017-01-15,SUV,2014
POL_092007,CUST_55537,1972-08-11,1991-12-13,SUV,2017
POL_092008,CUST_77985,1966-01-29,1988-02-23,Truck,2018
POL_092009,CUST_67869,1972-08-07,1996-02-22,Sedan,2021
POL_092010,CUST_20876,1986-06-08,2011-04-02,Sedan,2019
POL_092011,CUST_20594,1957-07-23,1977-02-22,Sedan,2012
POL_092012,CUST_11837,1941-12-14,1966-08-19,SUV,2019
POL_092013,CUST_73619,2000-08-15,2020-09-14,Sedan,2013
POL_092014,CUST_70111,1959-01-27,1979-11-06,Sports_Car,2021
POL_092015,CUST_60983,1973-08-31,1994-04-22,SUV,2012
POL_092016,CUST_37436,1999-11-10,2023-11-17,Hatchback,2015
POL_092017,CUST_85588,1945-01-03,1963-02-18,Sedan,2009
POL_092018,CUST_38853,1958-12-22,1977-12-06,Sedan,2014
POL_092019,CUST_62263,1987-07-15,2011-06-25,Sports_Car,2016
POL_092020,CUST_58599,1942-04-03,1965-05-23,Truck,2012
POL_092021,CUST_33308,1963-01-23,1982-07-16,SUV,2015
POL_092022,CUST_53399,1972-01-05,1995-06-19,SUV,2022
POL_092023,CUST_54450,1977-05-17,1996-02-25,SUV,2022
POL_092024,CUST_73827,1980-07-01,2003-11-13,Sedan,2004
POL_092025,CUST_81739,2000-04-21,2020-10-14,SUV,2014
POL_092026,CUST_41169,1954-03-06,1978-08-02,Sports_Car,2018
POL_092027,CUST_33248,1967-02-23,1989-10-06,Truck,2004
POL_092028,CUST_06241,1980-10-14,2005-08-18,Sedan,2015
POL_092029,CUST_72078,1954-05-12,1974-09-21,Sedan,2018
POL_092030,CUST_43992,1984-05-02,2006-04-05,Sedan,2007
POL_092031,CUST_75274,1979-06-17,1998-09-13,SUV,2014
POL_092032,CUST_88285,1989-08-10,2012-07-16,Minivan,2015
POL_092033,CUST_65544,1993-08-07,2013-07-25,Sedan,2016
POL_092034,CUST_01308,1941-04-01,1960-02-14,Sports_Car,2003
POL_092035,CUST_68670,1972-04-26,1995-11-14,Truck,2009
POL_092036,CUST_29042,1965-03-31,1990-01-22,Sedan,2007
POL_092037,CUST_39784,1956-09-28,1979-01-08,Minivan,2015
POL_092038,CUST_87414,1976-05-15,1995-02-25,Sedan,2013
POL_092039,CUST_70828,1999-03-11,2022-05-31,Sedan,2008
POL_092040,CUST_31244,1946-11-30,1967-03-10,SUV,2017
POL_092041,CUST_55385,1964-12-18,1986-02-12,SUV,2015
POL_092042,CUST_92160,1996-08-20,2017-11-21,Sedan,2014
POL_092043,CUST_12205,1974-05-28,1993-09-08,Truck,2017
POL_092044,CUST_73432,1973-04-24,1997-09-26,Sedan,2007
POL_092045,CUST_67448,1987-02-24,2011-04-16,Hatchback,2005
POL_092046,CUST_43669,1956-11-28,1978-08-22,Sedan,2011
POL_092047,CUST_74055,1956-02-09,1975-10-08,Truck,2008
POL_092048,CUST_82202,1976-12-25,2000-08-11,Sedan,2009
POL_092049,CUST_61752,1976-06-24,1999-08-30,Sedan,2020
POL_092050,CUST_07065,1975-03-24,1996-09-18,Sports_Car,2017
POL_092051,CUST_67712,1996-01-05,2020-06-16,Hatchback,2016
POL_092052,CUST_52871,1941-10-31,1965-01-24,Sedan,2007
POL_092053,CUST_78815,1944-11-08,1965-10-18,SUV,2019
POL_092054,CUST_02645,1994-06-05,2013-02-21,Hatchback,2015
POL_092055,CUST_26457,1982-11-22,2004-06-28,Sedan,2010
POL_092056,CUST_19918,1961-01-25,1983-12-10,Hatchback,2021
POL_092057,CUST_05329,1944-07-03,1968-12-06,Truck,2016
POL_092058,CUST_50926,1970-05-03,1989-05-06,Sedan,2019
POL_092059,CUST_76300,1947-11-27,1970-09-07,Truck,2013
POL_092060,CUST_86607,2001-05-08,2023-02-27,Sedan,2008
POL_092061,CUST_61621,1948-04-15,1971-04-27,Hatchback,2013
POL_092062,CUST_34450,1969-09-04,1988-06-27,Sedan,2003
POL_092063,CUST_08828,1986-07-07,2005-01-12,SUV,2015
POL_092064,CUST_56894,1998-03-20,2019-05-17,Sedan,2006
POL_092065,CUST_67610,1966-08-08,1989-09-13,Sedan,2019
POL_092066,CUST_72733,1947-03-08,1965-12-24,Sedan,2015
POL_092067,CUST_12749,1958-02-09,1978-06-07,SUV,2008
POL_092068,CUST_71787,1953-03-25,1973-11-03,Minivan,2003
POL_092069,CUST_33896,1967-10-15,1989-03-12,Hatchback,2005
POL_092070,CUST_12706,1986-11-13,2008-12-07,Sedan,2007
POL_092071,CUST_71480,1981-04-24,2004-04-17,Truck,2011
POL_092072,CUST_12894,1999-09-20,2018-09-05,Sports_Car,2011
POL_092073,CUST_19342,1951-11-20,1974-09-20,SUV,2014
POL_092074,CUST_42488,1975-08-04,1994-11-02,Sedan,2021
POL_092075,CUST_16942,1977-05-21,1998-04-22,Sedan,2005
POL_092076,CUST_16076,2000-03-23,2019-02-03,Sedan,2017
POL_092077,CUST_51495,1958-10-23,1983-01-05,Sedan,2019
POL_092078,CUST_07571,1986-06-24,2010-11-11,Sedan,2003
POL_092079,CUST_43420,1964-03-19,1983-08-29,Hatchback,2012
POL_092080,CUST_14554,1958-11-16,1977-10-27,SUV,2016
POL_092081,CUST_85708,1985-09-22,2006-09-07,Sedan,2016
POL_092082,CUST_93815,1994-03-06,2015-10-16,SUV,2018
POL_092083,CUST_32055,1974-11-21,1997-04-29,Sedan,2020
POL_092084,CUST_01322,1944-11-24,1968-07-22,Hatchback,2010
POL_092085,CUST_47563,1944-10-22,1968-05-13,Sedan,2009
POL_092086,CUST_12082,1978-02-06,2002-09-25,Truck,2011
